ts,eventId,Transform
2024-10-21T17:58:50.9125543Z,0,"{""position"":{""x"":66.53626,""y"":22.172781,""z"":35.70035},""rotation"":{""x"":0.0,""y"":-8.940697E-08,""z"":0.0,""w"":1.0},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
