ts,eventId,Transform
2024-10-21T17:52:24.6984665Z,0,"{""position"":{""x"":67.00307,""y"":22.17965,""z"":35.658432},""rotation"":{""x"":0.0,""y"":-8.940697E-08,""z"":0.0,""w"":1.0},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
