ts,eventId,Transform
2024-10-24T01:13:16.3810785Z,0,"{""position"":{""x"":66.20999908447266,""y"":21.94637680053711,""z"":36.3574333190918},""rotation"":{""x"":0.0,""y"":0.2588190734386444,""z"":0.0,""w"":0.9659258127212524},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
