ts,eventId,Transform
2024-10-21T17:56:37.1320184Z,0,"{""position"":{""x"":66.48497,""y"":22.163023,""z"":34.86763},""rotation"":{""x"":0.0,""y"":-8.940697E-08,""z"":0.0,""w"":1.0},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
